#1	
double tab1(35040,2) # comment line	
23566500	5.82E-05
23567400	5.68E-05
23568300	5.39E-05
23569200	5.11E-05
23570100	4.25E-05
23571000	3.68E-05
23571900	3.39E-05
23572800	3.11E-05
23573700	2.82E-05
23574600	2.54E-05
23575500	2.25E-05
23576400	1.97E-05
23577300	1.68E-05
23578200	1.40E-05
23579100	1.11E-05
23580000	8.20E-06
23580900	5.40E-06
23581800	2.50E-06
23582700	0.00E+00
23583600	0.00E+00
23584500	0.00E+00
23585400	0.00E+00
23586300	0.00E+00
23587200	0.00E+00
23588100	0.00E+00
23589000	0.00E+00
23589900	0.00E+00
23590800	0.00E+00
23591700	0.00E+00
23592600	0.00E+00
23593500	0.00E+00
23594400	0.00E+00
23595300	0.00E+00
23596200	0.00E+00
23597100	0.00E+00
23598000	0.00E+00
23598900	0.00E+00
23599800	0.00E+00
23600700	0.00E+00
23601600	0.00E+00
23602500	0.00E+00
23603400	0.00E+00
23604300	0.00E+00
23605200	0.00E+00
23606100	0.00E+00
23607000	0.00E+00
23607900	0.00E+00
23608800	0.00E+00
23609700	0.00E+00
23610600	0.00E+00
23611500	0.00E+00
23612400	0.00E+00
23613300	0.00E+00
23614200	0.00E+00
23615100	0.00E+00
23616000	0.00E+00
23616900	0.00E+00
23617800	0.00E+00
23618700	0.00E+00
23619600	0.00E+00
23620500	0.00E+00
23621400	0.00E+00
23622300	0.00E+00
23623200	0.00E+00
23624100	0.00E+00
23625000	0.00E+00
23625900	0.00E+00
23626800	0.00E+00
23627700	0.00E+00
23628600	0.00E+00
23629500	0.00E+00
23630400	0.00E+00
23631300	2.50E-06
23632200	5.40E-06
23633100	6.80E-06
23634000	6.80E-06
23634900	6.80E-06
23635800	6.80E-06
23636700	6.80E-06
23637600	6.80E-06
23638500	6.80E-06
23639400	6.80E-06
23640300	6.80E-06
23641200	6.80E-06
23642100	5.40E-06
23643000	2.50E-06
23643900	0.00E+00
23644800	0.00E+00
23645700	0.00E+00
23646600	0.00E+00
23647500	0.00E+00
23648400	2.50E-06
23649300	5.68E-05
23650200	5.82E-05
23651100	5.82E-05
23652000	5.82E-05
23652900	5.82E-05
23653800	5.68E-05
23654700	5.39E-05
23655600	5.11E-05
23656500	4.25E-05
23657400	3.68E-05
23658300	3.39E-05
23659200	3.11E-05
23660100	2.82E-05
23661000	2.54E-05
23661900	2.25E-05
23662800	1.97E-05
23663700	1.68E-05
23664600	1.40E-05
23665500	1.11E-05
23666400	8.20E-06
23667300	5.40E-06
23668200	2.50E-06
23669100	0.00E+00
23670000	0.00E+00
23670900	0.00E+00
23671800	0.00E+00
23672700	0.00E+00
23673600	0.00E+00
23674500	0.00E+00
23675400	0.00E+00
23676300	0.00E+00
23677200	0.00E+00
23678100	0.00E+00
23679000	0.00E+00
23679900	0.00E+00
23680800	0.00E+00
23681700	0.00E+00
23682600	0.00E+00
23683500	0.00E+00
23684400	0.00E+00
23685300	0.00E+00
23686200	0.00E+00
23687100	0.00E+00
23688000	0.00E+00
23688900	0.00E+00
23689800	0.00E+00
23690700	0.00E+00
23691600	0.00E+00
23692500	0.00E+00
23693400	0.00E+00
23694300	0.00E+00
23695200	0.00E+00
23696100	0.00E+00
23697000	0.00E+00
23697900	0.00E+00
23698800	0.00E+00
23699700	0.00E+00
23700600	0.00E+00
23701500	0.00E+00
23702400	0.00E+00
23703300	0.00E+00
23704200	0.00E+00
23705100	0.00E+00
23706000	0.00E+00
23706900	0.00E+00
23707800	0.00E+00
23708700	0.00E+00
23709600	0.00E+00
23710500	0.00E+00
23711400	0.00E+00
23712300	0.00E+00
23713200	0.00E+00
23714100	0.00E+00
23715000	0.00E+00
23715900	0.00E+00
23716800	0.00E+00
23717700	2.50E-06
23718600	5.40E-06
23719500	6.80E-06
23720400	6.80E-06
23721300	6.80E-06
23722200	6.80E-06
23723100	6.80E-06
23724000	6.80E-06
23724900	6.80E-06
23725800	6.80E-06
23726700	6.80E-06
23727600	6.80E-06
23728500	5.40E-06
23729400	2.50E-06
23730300	0.00E+00
23731200	0.00E+00
23732100	0.00E+00
23733000	0.00E+00
23733900	0.00E+00
23734800	2.50E-06
23735700	5.68E-05
23736600	5.82E-05
23737500	5.82E-05
23738400	5.82E-05
23739300	5.82E-05
23740200	5.68E-05
23741100	5.39E-05
23742000	5.11E-05
23742900	4.25E-05
23743800	3.68E-05
23744700	3.39E-05
23745600	3.11E-05
23746500	2.82E-05
23747400	2.54E-05
23748300	2.25E-05
23749200	1.97E-05
23750100	1.68E-05
23751000	1.40E-05
23751900	1.11E-05
23752800	8.20E-06
23753700	5.40E-06
23754600	2.50E-06
23755500	0.00E+00
23756400	0.00E+00
23757300	0.00E+00
23758200	0.00E+00
23759100	0.00E+00
23760000	0.00E+00
23760900	0.00E+00
23761800	0.00E+00
23762700	0.00E+00
23763600	0.00E+00
23764500	0.00E+00
23765400	0.00E+00
23766300	0.00E+00
23767200	0.00E+00
23768100	0.00E+00
23769000	0.00E+00
23769900	0.00E+00
23770800	0.00E+00
23771700	0.00E+00
23772600	0.00E+00
23773500	0.00E+00
23774400	0.00E+00
23775300	0.00E+00
23776200	0.00E+00
23777100	0.00E+00
23778000	0.00E+00
23778900	0.00E+00
23779800	0.00E+00
23780700	0.00E+00
23781600	0.00E+00
23782500	0.00E+00
23783400	0.00E+00
23784300	0.00E+00
23785200	0.00E+00
23786100	0.00E+00
23787000	0.00E+00
23787900	0.00E+00
23788800	0.00E+00
23789700	0.00E+00
23790600	0.00E+00
23791500	0.00E+00
23792400	0.00E+00
23793300	0.00E+00
23794200	0.00E+00
23795100	0.00E+00
23796000	0.00E+00
23796900	0.00E+00
23797800	0.00E+00
23798700	0.00E+00
23799600	0.00E+00
23800500	0.00E+00
23801400	0.00E+00
23802300	0.00E+00
23803200	0.00E+00
23804100	2.50E-06
23805000	5.40E-06
23805900	6.80E-06
23806800	6.80E-06
23807700	6.80E-06
23808600	6.80E-06
23809500	6.80E-06
23810400	6.80E-06
23811300	6.80E-06
23812200	6.80E-06
23813100	6.80E-06
23814000	6.80E-06
23814900	5.40E-06
23815800	2.50E-06
23816700	0.00E+00
23817600	0.00E+00
23818500	0.00E+00
23819400	0.00E+00
23820300	0.00E+00
23821200	2.50E-06
23822100	5.68E-05
23823000	5.82E-05
23823900	5.82E-05
23824800	5.82E-05
23825700	5.82E-05
23826600	5.68E-05
23827500	5.39E-05
23828400	5.11E-05
23829300	4.25E-05
23830200	3.68E-05
23831100	3.39E-05
23832000	3.11E-05
23832900	2.82E-05
23833800	2.54E-05
23834700	2.25E-05
23835600	1.97E-05
23836500	1.68E-05
23837400	1.40E-05
23838300	1.11E-05
23839200	8.20E-06
23840100	5.40E-06
23841000	2.50E-06
23841900	0.00E+00
23842800	0.00E+00
23843700	0.00E+00
23844600	0.00E+00
23845500	0.00E+00
23846400	0.00E+00
23847300	0.00E+00
23848200	0.00E+00
23849100	0.00E+00
23850000	0.00E+00
23850900	0.00E+00
23851800	0.00E+00
23852700	0.00E+00
23853600	0.00E+00
23854500	0.00E+00
23855400	0.00E+00
23856300	0.00E+00
23857200	0.00E+00
23858100	0.00E+00
23859000	0.00E+00
23859900	0.00E+00
23860800	0.00E+00
23861700	0.00E+00
23862600	0.00E+00
23863500	0.00E+00
23864400	0.00E+00
23865300	0.00E+00
23866200	0.00E+00
23867100	0.00E+00
23868000	0.00E+00
23868900	0.00E+00
23869800	0.00E+00
23870700	0.00E+00
23871600	0.00E+00
23872500	0.00E+00
23873400	0.00E+00
23874300	0.00E+00
23875200	0.00E+00
23876100	0.00E+00
23877000	0.00E+00
23877900	0.00E+00
23878800	0.00E+00
23879700	0.00E+00
23880600	0.00E+00
23881500	0.00E+00
23882400	0.00E+00
23883300	0.00E+00
23884200	0.00E+00
23885100	0.00E+00
23886000	0.00E+00
23886900	0.00E+00
23887800	0.00E+00
23888700	0.00E+00
23889600	0.00E+00
23890500	2.50E-06
23891400	5.40E-06
23892300	6.80E-06
23893200	6.80E-06
23894100	6.80E-06
23895000	6.80E-06
23895900	6.80E-06
23896800	6.80E-06
23897700	6.80E-06
23898600	6.80E-06
23899500	6.80E-06
23900400	6.80E-06
23901300	5.40E-06
23902200	2.50E-06
23903100	0.00E+00
23904000	0.00E+00
23904900	0.00E+00
23905800	0.00E+00
23906700	0.00E+00
23907600	2.50E-06
23908500	5.68E-05
23909400	5.82E-05
23910300	5.82E-05
23911200	5.82E-05
23912100	5.82E-05
23913000	5.68E-05
23913900	5.39E-05
23914800	5.11E-05
23915700	4.25E-05
23916600	3.68E-05
23917500	3.39E-05
23918400	3.11E-05
23919300	2.82E-05
23920200	2.54E-05
23921100	2.25E-05
23922000	1.97E-05
23922900	1.68E-05
23923800	1.40E-05
23924700	1.11E-05
23925600	8.20E-06
23926500	5.40E-06
23927400	2.50E-06
23928300	0.00E+00
23929200	0.00E+00
23930100	0.00E+00
23931000	0.00E+00
23931900	0.00E+00
23932800	0.00E+00
23933700	0.00E+00
23934600	0.00E+00
23935500	0.00E+00
23936400	0.00E+00
23937300	0.00E+00
23938200	0.00E+00
23939100	0.00E+00
23940000	0.00E+00
23940900	0.00E+00
23941800	0.00E+00
23942700	0.00E+00
23943600	0.00E+00
23944500	0.00E+00
23945400	0.00E+00
23946300	0.00E+00
23947200	0.00E+00
23948100	0.00E+00
23949000	0.00E+00
23949900	0.00E+00
23950800	0.00E+00
23951700	0.00E+00
23952600	0.00E+00
23953500	0.00E+00
23954400	0.00E+00
23955300	0.00E+00
23956200	0.00E+00
23957100	0.00E+00
23958000	0.00E+00
23958900	0.00E+00
23959800	0.00E+00
23960700	0.00E+00
23961600	0.00E+00
23962500	0.00E+00
23963400	0.00E+00
23964300	0.00E+00
23965200	0.00E+00
23966100	0.00E+00
23967000	0.00E+00
23967900	0.00E+00
23968800	0.00E+00
23969700	0.00E+00
23970600	0.00E+00
23971500	0.00E+00
23972400	0.00E+00
23973300	0.00E+00
23974200	0.00E+00
23975100	0.00E+00
23976000	0.00E+00
23976900	2.50E-06
23977800	5.40E-06
23978700	6.80E-06
23979600	6.80E-06
23980500	6.80E-06
23981400	6.80E-06
23982300	6.80E-06
23983200	6.80E-06
23984100	6.80E-06
23985000	6.80E-06
23985900	6.80E-06
23986800	6.80E-06
23987700	5.40E-06
23988600	2.50E-06
23989500	0.00E+00
23990400	0.00E+00
23991300	0.00E+00
23992200	0.00E+00
23993100	0.00E+00
23994000	2.50E-06
23994900	5.68E-05
23995800	5.82E-05
23996700	5.82E-05
23997600	5.82E-05
23998500	5.82E-05
23999400	5.68E-05
24000300	5.39E-05
24001200	5.11E-05
24002100	4.25E-05
24003000	3.68E-05
24003900	3.39E-05
24004800	3.11E-05
24005700	2.82E-05
24006600	2.54E-05
24007500	2.25E-05
24008400	1.97E-05
24009300	1.68E-05
24010200	1.40E-05
24011100	1.11E-05
24012000	8.20E-06
24012900	5.40E-06
24013800	2.50E-06
24014700	0.00E+00
24015600	0.00E+00
24016500	0.00E+00
24017400	0.00E+00
24018300	0.00E+00
24019200	0.00E+00
24020100	0.00E+00
24021000	0.00E+00
24021900	0.00E+00
24022800	0.00E+00
24023700	0.00E+00
24024600	0.00E+00
24025500	0.00E+00
24026400	0.00E+00
24027300	0.00E+00
24028200	0.00E+00
24029100	0.00E+00
24030000	0.00E+00
24030900	0.00E+00
24031800	0.00E+00
24032700	0.00E+00
24033600	0.00E+00
24034500	0.00E+00
24035400	0.00E+00
24036300	0.00E+00
24037200	0.00E+00
24038100	0.00E+00
24039000	0.00E+00
24039900	0.00E+00
24040800	0.00E+00
24041700	0.00E+00
24042600	0.00E+00
24043500	0.00E+00
24044400	0.00E+00
24045300	0.00E+00
24046200	0.00E+00
24047100	0.00E+00
24048000	0.00E+00
24048900	0.00E+00
24049800	0.00E+00
24050700	0.00E+00
24051600	0.00E+00
24052500	0.00E+00
24053400	0.00E+00
24054300	0.00E+00
24055200	0.00E+00
24056100	0.00E+00
24057000	0.00E+00
24057900	0.00E+00
24058800	0.00E+00
24059700	0.00E+00
24060600	0.00E+00
24061500	0.00E+00
24062400	0.00E+00
24063300	2.50E-06
24064200	5.40E-06
24065100	6.80E-06
24066000	6.80E-06
24066900	6.80E-06
24067800	6.80E-06
24068700	6.80E-06
24069600	6.80E-06
24070500	6.80E-06
24071400	6.80E-06
24072300	6.80E-06
24073200	6.80E-06
24074100	5.40E-06
24075000	2.50E-06
24075900	0.00E+00
24076800	0.00E+00
24077700	0.00E+00
24078600	0.00E+00
24079500	0.00E+00
24080400	2.50E-06
24081300	5.68E-05
24082200	5.82E-05
24083100	5.82E-05
24084000	5.82E-05
24084900	5.82E-05
24085800	5.68E-05
24086700	5.39E-05
24087600	5.11E-05
24088500	4.25E-05
24089400	3.68E-05
24090300	3.39E-05
24091200	3.11E-05
24092100	2.82E-05
24093000	2.54E-05
24093900	2.25E-05
24094800	1.97E-05
24095700	1.68E-05
24096600	1.40E-05
24097500	1.11E-05
24098400	8.20E-06
24099300	5.40E-06
24100200	2.50E-06
24101100	0.00E+00
24102000	0.00E+00
24102900	0.00E+00
24103800	0.00E+00
24104700	0.00E+00
24105600	0.00E+00
24106500	0.00E+00
24107400	0.00E+00
24108300	0.00E+00
24109200	0.00E+00
24110100	0.00E+00
24111000	0.00E+00
24111900	0.00E+00
24112800	0.00E+00
24113700	0.00E+00
24114600	0.00E+00
24115500	0.00E+00
24116400	0.00E+00
24117300	0.00E+00
24118200	0.00E+00
24119100	0.00E+00
24120000	0.00E+00
24120900	0.00E+00
24121800	0.00E+00
24122700	0.00E+00
24123600	0.00E+00
24124500	0.00E+00
24125400	0.00E+00
24126300	0.00E+00
24127200	0.00E+00
24128100	0.00E+00
24129000	0.00E+00
24129900	0.00E+00
24130800	0.00E+00
24131700	0.00E+00
24132600	0.00E+00
24133500	0.00E+00
24134400	0.00E+00
24135300	0.00E+00
24136200	0.00E+00
24137100	0.00E+00
24138000	0.00E+00
24138900	0.00E+00
24139800	0.00E+00
24140700	0.00E+00
24141600	0.00E+00
24142500	0.00E+00
24143400	0.00E+00
24144300	0.00E+00
24145200	0.00E+00
24146100	0.00E+00
24147000	0.00E+00
24147900	0.00E+00
24148800	0.00E+00
24149700	2.50E-06
24150600	5.40E-06
24151500	6.80E-06
24152400	6.80E-06
24153300	6.80E-06
24154200	6.80E-06
24155100	6.80E-06
24156000	6.80E-06
24156900	6.80E-06
24157800	6.80E-06
24158700	6.80E-06
24159600	6.80E-06
24160500	5.40E-06
24161400	2.50E-06
24162300	0.00E+00
24163200	0.00E+00
24164100	0.00E+00
24165000	0.00E+00
24165900	0.00E+00
24166800	2.50E-06
24167700	5.68E-05
24168600	5.82E-05
24169500	5.82E-05
24170400	5.82E-05
24171300	5.82E-05
24172200	5.68E-05
24173100	5.39E-05
24174000	5.11E-05
24174900	4.25E-05
24175800	3.68E-05
24176700	3.39E-05
24177600	3.11E-05
24178500	2.82E-05
24179400	2.54E-05
24180300	2.25E-05
24181200	1.97E-05
24182100	1.68E-05
24183000	1.40E-05
24183900	1.11E-05
24184800	8.20E-06
24185700	5.40E-06
24186600	2.50E-06
24187500	0.00E+00
24188400	0.00E+00
24189300	0.00E+00
24190200	0.00E+00
24191100	0.00E+00
24192000	0.00E+00
24192900	0.00E+00
24193800	0.00E+00
24194700	0.00E+00
24195600	0.00E+00
24196500	0.00E+00
24197400	0.00E+00
24198300	0.00E+00
24199200	0.00E+00
24200100	0.00E+00
24201000	0.00E+00
24201900	0.00E+00
24202800	0.00E+00
24203700	0.00E+00
24204600	0.00E+00
24205500	0.00E+00
24206400	0.00E+00
24207300	0.00E+00
24208200	0.00E+00
24209100	0.00E+00
24210000	0.00E+00
24210900	0.00E+00
24211800	0.00E+00
24212700	0.00E+00
24213600	0.00E+00
24214500	0.00E+00
24215400	0.00E+00
24216300	0.00E+00
24217200	0.00E+00
24218100	0.00E+00
24219000	0.00E+00
24219900	0.00E+00
24220800	0.00E+00
24221700	0.00E+00
24222600	0.00E+00
24223500	0.00E+00
24224400	0.00E+00
24225300	0.00E+00
24226200	0.00E+00
24227100	0.00E+00
24228000	0.00E+00
24228900	0.00E+00
24229800	0.00E+00
24230700	0.00E+00
24231600	0.00E+00
24232500	0.00E+00
24233400	0.00E+00
24234300	0.00E+00
24235200	0.00E+00
24236100	2.50E-06
24237000	5.40E-06
24237900	6.80E-06
24238800	6.80E-06
24239700	6.80E-06
24240600	6.80E-06
24241500	6.80E-06
24242400	6.80E-06
24243300	6.80E-06
24244200	6.80E-06
24245100	6.80E-06
24246000	6.80E-06
24246900	5.40E-06
24247800	2.50E-06
24248700	0.00E+00
24249600	0.00E+00
24250500	0.00E+00
24251400	0.00E+00
24252300	0.00E+00
24253200	2.50E-06
24254100	5.68E-05
24255000	5.82E-05
24255900	5.82E-05
24256800	5.82E-05
24257700	5.82E-05
24258600	5.68E-05
24259500	5.39E-05
24260400	5.11E-05
24261300	4.25E-05
24262200	3.68E-05
24263100	3.39E-05
24264000	3.11E-05
24264900	2.82E-05
24265800	2.54E-05
24266700	2.25E-05
24267600	1.97E-05
24268500	1.68E-05
24269400	1.40E-05
24270300	1.11E-05
24271200	8.20E-06
24272100	5.40E-06
24273000	2.50E-06
24273900	0.00E+00
24274800	0.00E+00
24275700	0.00E+00
24276600	0.00E+00
24277500	0.00E+00
24278400	0.00E+00
24279300	0.00E+00
24280200	0.00E+00
24281100	0.00E+00
24282000	0.00E+00
24282900	0.00E+00
24283800	0.00E+00
24284700	0.00E+00
24285600	0.00E+00
24286500	0.00E+00
24287400	0.00E+00
24288300	0.00E+00
24289200	0.00E+00
24290100	0.00E+00
24291000	0.00E+00
24291900	0.00E+00
24292800	0.00E+00
24293700	0.00E+00
24294600	0.00E+00
24295500	0.00E+00
24296400	0.00E+00
24297300	0.00E+00
24298200	0.00E+00
24299100	0.00E+00
24300000	0.00E+00
24300900	0.00E+00
24301800	0.00E+00
24302700	0.00E+00
24303600	0.00E+00
24304500	0.00E+00
24305400	0.00E+00
24306300	0.00E+00
24307200	0.00E+00
24308100	0.00E+00
24309000	0.00E+00
24309900	0.00E+00
24310800	0.00E+00
24311700	0.00E+00
24312600	0.00E+00
24313500	0.00E+00
24314400	0.00E+00
24315300	0.00E+00
24316200	0.00E+00
24317100	0.00E+00
24318000	0.00E+00
24318900	0.00E+00
24319800	0.00E+00
24320700	0.00E+00
24321600	0.00E+00
24322500	2.50E-06
24323400	5.40E-06
24324300	6.80E-06
24325200	6.80E-06
24326100	6.80E-06
24327000	6.80E-06
24327900	6.80E-06
24328800	6.80E-06
24329700	6.80E-06
24330600	6.80E-06
24331500	6.80E-06
24332400	6.80E-06
24333300	5.40E-06
24334200	2.50E-06
24335100	0.00E+00
24336000	0.00E+00
24336900	0.00E+00
24337800	0.00E+00
24338700	0.00E+00
24339600	2.50E-06
24340500	5.68E-05
24341400	5.82E-05
24342300	5.82E-05
24343200	5.82E-05
24344100	5.82E-05
24345000	5.68E-05
24345900	5.39E-05
24346800	5.11E-05
24347700	4.25E-05
24348600	3.68E-05
24349500	3.39E-05
24350400	3.11E-05
24351300	2.82E-05
24352200	2.54E-05
24353100	2.25E-05
24354000	1.97E-05
24354900	1.68E-05
24355800	1.40E-05
24356700	1.11E-05
24357600	8.20E-06
24358500	5.40E-06
24359400	2.50E-06
24360300	0.00E+00
24361200	0.00E+00
24362100	0.00E+00
24363000	0.00E+00
24363900	0.00E+00
24364800	0.00E+00
24365700	0.00E+00
24366600	0.00E+00
24367500	0.00E+00
24368400	0.00E+00
24369300	0.00E+00
24370200	0.00E+00
24371100	0.00E+00
24372000	0.00E+00
24372900	0.00E+00
24373800	0.00E+00
24374700	0.00E+00
24375600	0.00E+00
24376500	0.00E+00
24377400	0.00E+00
24378300	0.00E+00
24379200	0.00E+00
24380100	0.00E+00
24381000	0.00E+00
24381900	0.00E+00
24382800	0.00E+00
24383700	0.00E+00
24384600	0.00E+00
24385500	0.00E+00
24386400	0.00E+00
24387300	0.00E+00
24388200	0.00E+00
24389100	0.00E+00
24390000	0.00E+00
24390900	0.00E+00
24391800	0.00E+00
24392700	0.00E+00
24393600	0.00E+00
24394500	0.00E+00
24395400	0.00E+00
24396300	0.00E+00
24397200	0.00E+00
24398100	0.00E+00
24399000	0.00E+00
24399900	0.00E+00
24400800	0.00E+00
24401700	0.00E+00
24402600	0.00E+00
24403500	0.00E+00
24404400	0.00E+00
24405300	0.00E+00
24406200	0.00E+00
24407100	0.00E+00
24408000	0.00E+00
24408900	2.50E-06
24409800	5.40E-06
24410700	6.80E-06
24411600	6.80E-06
24412500	6.80E-06
24413400	6.80E-06
24414300	6.80E-06
24415200	6.80E-06
24416100	6.80E-06
24417000	6.80E-06
24417900	6.80E-06
24418800	6.80E-06
24419700	5.40E-06
24420600	2.50E-06
24421500	0.00E+00
24422400	0.00E+00
24423300	0.00E+00
24424200	0.00E+00
24425100	0.00E+00
24426000	2.50E-06
24426900	5.68E-05
24427800	5.82E-05
24428700	5.82E-05
24429600	5.82E-05
24430500	5.82E-05
24431400	5.68E-05
24432300	5.39E-05
24433200	5.11E-05
24434100	4.25E-05
24435000	3.68E-05
24435900	3.39E-05
24436800	3.11E-05
24437700	2.82E-05
24438600	2.54E-05
24439500	2.25E-05
24440400	1.97E-05
24441300	1.68E-05
24442200	1.40E-05
24443100	1.11E-05
24444000	8.20E-06
24444900	5.40E-06
24445800	2.50E-06
24446700	0.00E+00
24447600	0.00E+00
24448500	0.00E+00
24449400	0.00E+00
24450300	0.00E+00
24451200	0.00E+00
24452100	0.00E+00
24453000	0.00E+00
24453900	0.00E+00
24454800	0.00E+00
24455700	0.00E+00
24456600	0.00E+00
24457500	0.00E+00
24458400	0.00E+00
24459300	0.00E+00
24460200	0.00E+00
24461100	0.00E+00
24462000	0.00E+00
24462900	0.00E+00
24463800	0.00E+00
24464700	0.00E+00
24465600	0.00E+00
24466500	0.00E+00
24467400	0.00E+00
24468300	0.00E+00
24469200	0.00E+00
24470100	0.00E+00
24471000	0.00E+00
24471900	0.00E+00
24472800	0.00E+00
24473700	0.00E+00
24474600	0.00E+00
24475500	0.00E+00
24476400	0.00E+00
24477300	0.00E+00
24478200	0.00E+00
24479100	0.00E+00
24480000	0.00E+00
24480900	0.00E+00
24481800	0.00E+00
24482700	0.00E+00
24483600	0.00E+00
24484500	0.00E+00
24485400	0.00E+00
24486300	0.00E+00
24487200	0.00E+00
24488100	0.00E+00
24489000	0.00E+00
24489900	0.00E+00
24490800	0.00E+00
24491700	0.00E+00
24492600	0.00E+00
24493500	0.00E+00
24494400	0.00E+00
24495300	2.50E-06
24496200	5.40E-06
24497100	6.80E-06
24498000	6.80E-06
24498900	6.80E-06
24499800	6.80E-06
24500700	6.80E-06
24501600	6.80E-06
24502500	6.80E-06
24503400	6.80E-06
24504300	6.80E-06
24505200	6.80E-06
24506100	5.40E-06
24507000	2.50E-06
24507900	0.00E+00
24508800	0.00E+00
24509700	0.00E+00
24510600	0.00E+00
24511500	0.00E+00
24512400	2.50E-06
24513300	5.68E-05
24514200	5.82E-05
24515100	5.82E-05
24516000	5.82E-05
24516900	5.82E-05
24517800	5.68E-05
24518700	5.39E-05
24519600	5.11E-05
24520500	4.25E-05
24521400	3.68E-05
24522300	3.39E-05
24523200	3.11E-05
24524100	2.82E-05
24525000	2.54E-05
24525900	2.25E-05
24526800	1.97E-05
24527700	1.68E-05
24528600	1.40E-05
24529500	1.11E-05
24530400	8.20E-06
24531300	5.40E-06
24532200	2.50E-06
24533100	0.00E+00
24534000	0.00E+00
24534900	0.00E+00
24535800	0.00E+00
24536700	0.00E+00
24537600	0.00E+00
24538500	0.00E+00
24539400	0.00E+00
24540300	0.00E+00
24541200	0.00E+00
24542100	0.00E+00
24543000	0.00E+00
24543900	0.00E+00
24544800	0.00E+00
24545700	0.00E+00
24546600	0.00E+00
24547500	0.00E+00
24548400	0.00E+00
24549300	0.00E+00
24550200	0.00E+00
24551100	0.00E+00
24552000	0.00E+00
24552900	0.00E+00
24553800	0.00E+00
24554700	0.00E+00
24555600	0.00E+00
24556500	0.00E+00
24557400	0.00E+00
24558300	0.00E+00
24559200	0.00E+00
24560100	0.00E+00
24561000	0.00E+00
24561900	0.00E+00
24562800	0.00E+00
24563700	0.00E+00
24564600	0.00E+00
24565500	0.00E+00
24566400	0.00E+00
24567300	0.00E+00
24568200	0.00E+00
24569100	0.00E+00
24570000	0.00E+00
24570900	0.00E+00
24571800	0.00E+00
24572700	0.00E+00
24573600	0.00E+00
24574500	0.00E+00
24575400	0.00E+00
24576300	0.00E+00
24577200	0.00E+00
24578100	0.00E+00
24579000	0.00E+00
24579900	0.00E+00
24580800	0.00E+00
24581700	2.50E-06
24582600	5.40E-06
24583500	6.80E-06
24584400	6.80E-06
24585300	6.80E-06
24586200	6.80E-06
24587100	6.80E-06
24588000	6.80E-06
24588900	6.80E-06
24589800	6.80E-06
24590700	6.80E-06
24591600	6.80E-06
24592500	5.40E-06
24593400	2.50E-06
24594300	0.00E+00
24595200	0.00E+00
24596100	0.00E+00
24597000	0.00E+00
24597900	0.00E+00
24598800	2.50E-06
24599700	5.68E-05
24600600	5.82E-05
24601500	5.82E-05
24602400	5.82E-05
24603300	5.82E-05
24604200	5.68E-05
24605100	5.39E-05
24606000	5.11E-05
24606900	4.25E-05
24607800	3.68E-05
24608700	3.39E-05
24609600	3.11E-05
24610500	2.82E-05
24611400	2.54E-05
24612300	2.25E-05
24613200	1.97E-05
24614100	1.68E-05
24615000	1.40E-05
24615900	1.11E-05
24616800	8.20E-06
24617700	5.40E-06
24618600	2.50E-06
24619500	0.00E+00
24620400	0.00E+00
24621300	0.00E+00
24622200	0.00E+00
24623100	0.00E+00
24624000	0.00E+00
24624900	0.00E+00
24625800	0.00E+00
24626700	0.00E+00
24627600	0.00E+00
24628500	0.00E+00
24629400	0.00E+00
24630300	0.00E+00
24631200	0.00E+00
24632100	0.00E+00
24633000	0.00E+00
24633900	0.00E+00
24634800	0.00E+00
24635700	0.00E+00
24636600	0.00E+00
24637500	0.00E+00
24638400	0.00E+00
24639300	0.00E+00
24640200	0.00E+00
24641100	0.00E+00
24642000	0.00E+00
24642900	0.00E+00
24643800	0.00E+00
24644700	0.00E+00
24645600	0.00E+00
24646500	0.00E+00
24647400	0.00E+00
24648300	0.00E+00
24649200	0.00E+00
24650100	0.00E+00
24651000	0.00E+00
24651900	0.00E+00
24652800	0.00E+00
24653700	0.00E+00
24654600	0.00E+00
24655500	0.00E+00
24656400	0.00E+00
24657300	0.00E+00
24658200	0.00E+00
24659100	0.00E+00
24660000	0.00E+00
24660900	0.00E+00
24661800	0.00E+00
24662700	0.00E+00
24663600	0.00E+00
24664500	0.00E+00
24665400	0.00E+00
24666300	0.00E+00
24667200	0.00E+00
24668100	2.50E-06
24669000	5.40E-06
24669900	6.80E-06
24670800	6.80E-06
24671700	6.80E-06
24672600	6.80E-06
24673500	6.80E-06
24674400	6.80E-06
24675300	6.80E-06
24676200	6.80E-06
24677100	6.80E-06
24678000	6.80E-06
24678900	5.40E-06
24679800	2.50E-06
24680700	0.00E+00
24681600	0.00E+00
24682500	0.00E+00
24683400	0.00E+00
24684300	0.00E+00
24685200	2.50E-06
24686100	5.68E-05
24687000	5.82E-05
24687900	5.82E-05
24688800	5.82E-05
24689700	5.82E-05
24690600	5.68E-05
24691500	5.39E-05
24692400	5.11E-05
24693300	4.25E-05
24694200	3.68E-05
24695100	3.39E-05
24696000	3.11E-05
24696900	2.82E-05
24697800	2.54E-05
24698700	2.25E-05
24699600	1.97E-05
24700500	1.68E-05
24701400	1.40E-05
24702300	1.11E-05
24703200	8.20E-06
24704100	5.40E-06
24705000	2.50E-06
24705900	0.00E+00
24706800	0.00E+00
24707700	0.00E+00
24708600	0.00E+00
